,title,book_id,grade,syllabus,subject,content_id,page_no,page_id,index_chapter_ids,ocr_data_url,image_url,zone_id,order,category_type,annotation_type,annotation_id,actual_chapter_id,actual_subtopic_id,zone_text
434935,Foundation Course Physics,5630351883894784,Standard X,CBSE,Physics,K-AO-128-100-LKP-19,196,bd46a0461d008f1f684042a22b5fe325,22292,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-bd46a0461d008f1f684042a22b5fe325.json?generation=1574431850622665&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-22.bd46a0461d008f1f684042a22b5fe325.preview.jpg?generation=1574431843525275&alt=media,40,0.0,lesson,concept,768,22292,22975.0,"CONCEPT MAP PRACOV SCORES Biogas Plants Biogas plants are safe and useful way of waste disposal . Use of biogas in rural areas leads to saving of firewood and reduces deforestation . Slurry Gas outlet Manure Thermal Power Plants Fossil fuels are burnt to produce steam from water which further runs the turbine to generate electricity . Thermal power plants are usually set up near coal or oil fields for the convenience of transportation . Generator Steam Electricity Water Reservoir Turbine Fertiliser Soil Pas tank Soil Outlet Furnace Digester SSRESPONDANCE POD P REDHOVEDSIDADES REPORTS DOS Fossil Fuels The combustible materials formed due to the decomposition of the remains of the prehistoric animals and plants inside the earth . For e . g . , : Natural Gas , Coal , Petroleum Conventional Sources of energy which had been used since ancient times due to their easy availability . Hydro Power Plants Potential energy of water ( conventional and renewable source of energy ) stored in a dam is converted into kinetic energy of falling water and then , kinetic energy is converted into the electrical energy . Non - renewable sources Those sources of energy which cannot be renewed or replaced . SOURCES OF ENERGY Renewable Sources Those sources of energy which can be renewed at short intervals of time . ROSS00SS000 OSSOS ROS SSR go Wind Energy Energy possessed by moving air . Widely used in Windmills to generate electricity Geothermal Energy Heat of the interior of the earth . Used in industrial processes , drying crops and hot water supply . • Electricity generation . 028SO SONGS DONOSSBORDSSSSS Non Conventional sources of energy developed with appropriate technology input . S ON Solar Energy The light and heat energies of sunlight are collectively called solar energy Energy from Ocean Energy of sea wave Tidal energy Ocean thermal energy 100DOOSOWOWOWOD OWODOOD MORDORDOGN Nuclear fission The phenomenon of splitting up of a heavy nucleus into lighter nuclei , on bombardment with slow speed neutrons , with the release of a large amount of energy is known as nuclear fission . Nuclear Energy • The energy released during nuclear reaction . • Widely used in nuclear power plants ( nuclear reactors ) to generate electricity . Nuclear Fusion Fusion of two nuclei of heavy hydrogen or deuterium ( H ) is { H + { H – He + ( n + 3 . 27 Mev"
354070,Science for Tenth Class: Physics,5417782611017728,Standard X,CBSE,Physics,K-AO-147-139-ZQG-16,145,99b27fe1529d8b46100e995b567a2f49,22292,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-99b27fe1529d8b46100e995b567a2f49.json?generation=1571090567257607&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-10-14.99b27fe1529d8b46100e995b567a2f49.preview.jpg?generation=1571090559111413&alt=media,a295,6.0,lesson,concept,754,22292,22971.0,"The electricity generated by a single wind turbine is quite small ( because a single wind turbine can run only a small generator ) . So , in order to generate a large amount of electricity , a large number of wind turbines are erected over a big area of land . Such a set - up of having a large number of wind turbines working at a place to generate electrical energy on a large scale is called a wind energy farm ( see Figure 20 ) . The small electricity generated by each wind generator is combined together to obtain electricity on a large scale ."
486656,Foundation Science Physics,6295202553659392,Standard X,CBSE,Physics,K-AO-103-130-6PK-19,10,d3f763f085b65b07ba15e6f712d69d85,22250,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-d3f763f085b65b07ba15e6f712d69d85.json?generation=1573028769169667&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-06.d3f763f085b65b07ba15e6f712d69d85.preview.jpg?generation=1573028758839584&alt=media,a1379,5.0,lesson,concept,285,22250,22589.0,"Reflection from plane mirrors Plane mirrors are commonly used as looking glasses . We use them while dressing , combing , and so on . A plane mirror is made from a glass plate , a few millimetres thick . One surface of the glass is polished to a high degree of smoothness , forming the front surface of the mirror . The back surface is silvered , i . e . , coated with a thin layer of silver , aluminium or some other shiny , opaque material . A coat of opaque paint behind this layer protects the silvering . When light from an object falls on the front surface , most of it enters the glass plate and falls on the silvered surface ."
270059,Foundation Course Physics,5630351883894784,Standard X,CBSE,Physics,K-AO-128-100-LKP-19,30,7472eff6228428b4357bd7c1a89dab09,22250,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-7472eff6228428b4357bd7c1a89dab09.json?generation=1574431822670011&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-22.7472eff6228428b4357bd7c1a89dab09.preview.jpg?generation=1574431815702833&alt=media,30,3.0,lesson,concept,278,22250,22593.0,"an ink dot appear to be raised , when covered by a glass plate 6 . 0 cm thick ? Ans . : Here v = 2 × 108 m s - 1 , c = 3 x 108 m s - 1 Refractive index of glass , c 3x108 v 2x108 - 1 . 5 Real depth = 6 . 0 cm : . Apparent depth Real depth 6 . 0 u U = - = 1 . 5 = 4 . 0 cm Distance through which the ink dot appears to be raised = 6 . 0 – 4 . 0 = 2 . 0 cm ."
145,Science for Tenth Class: Physics,5417782611017728,Standard X,CBSE,Physics,K-AO-147-139-ZQG-16,14,000992675f8af4a456284799ed2b16b1,22237,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-000992675f8af4a456284799ed2b16b1.json?generation=1571090311391256&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-10-14.000992675f8af4a456284799ed2b16b1.preview.jpg?generation=1575903896354542&alt=media,a279,6.0,diagram,concept,550,22237,22560.0,Voltmeter Conductor Figure 5 . A voltmeter connected in parallel with conductor AB to measure the potential difference across its ends .
359330,Science for Tenth Class: Physics,5417782611017728,Standard X,CBSE,Physics,K-AO-147-139-ZQG-16,100,9bfaf54c026eababe19e4841148cea63,22238,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-9bfaf54c026eababe19e4841148cea63.json?generation=1571090483583879&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-10-14.9bfaf54c026eababe19e4841148cea63.preview.jpg?generation=1571090475707157&alt=media,a173,5.0,lesson,concept,730,22238,22780.0,"( ii ) While rotating , when the coil reaches vertical position , then the brushes P and Q will touch the gap between the two commutator rings and current to the coil is cut off . Though the current to the coil is cut off when it is in the exact vertical position , the coil does not stop rotating because it has already gained momentum due to which it goes beyond the vertical position ."
300426,Foundation Course Physics,5630351883894784,Standard X,CBSE,Physics,K-AO-128-100-LKP-19,191,82005a1ad09498e2c3bfd887c626f430,22292,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-82005a1ad09498e2c3bfd887c626f430.json?generation=1574431841560258&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-22.82005a1ad09498e2c3bfd887c626f430.preview.jpg?generation=1574431833969553&alt=media,a572,0.0,lesson,concept,765,22292,22975.0,"Nuclear Power Plant If only one of the neutrons produced in each fission is able to cause further fission , then the process is slow and the energy is released steadily . Such a chain reaction is called as controlled chain reaction . The energy released in this process can be utilized for peaceful purposes . This is actually what happens in nuclear reactors ."
286590,Science for Tenth Class: Physics,5417782611017728,Standard X,CBSE,Physics,K-AO-147-139-ZQG-16,53,7bca69382f3e0df9909231f0b91a57aa,22237,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-7bca69382f3e0df9909231f0b91a57aa.json?generation=1571090391802959&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-10-14.7bca69382f3e0df9909231f0b91a57aa.preview.jpg?generation=1571090384429679&alt=media,72,0.0,question,concept,560,22237,45948.0,39 . In the circuit shown below : RAH A 2 V JA GB lah The potential difference across the 3 22 resistor is : ( b ) v ( c ) 1 V ( a ) v ( d ) 2 V
554847,Candid Textbok of Physics,6516051684622336,Standard X,CBSE,Physics,K-AO-112-447-B0E-19,31,f20bf116f3a8d65c2c17006164481ba4,22237,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-f20bf116f3a8d65c2c17006164481ba4.json?generation=1573028849218376&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-06.f20bf116f3a8d65c2c17006164481ba4.preview.jpg?generation=1573028843522176&alt=media,a9,0.0,lesson,concept,562,22237,22564.0,"PROOF : Suppose a current I is sent through a conductor of resistance R for time t under a potential difference of V volt as shown in figure 1 . 19 . Then charge flowing through the conductor is Q = It . The work done in taking Q coulomb charge from one end of the conductor to the other end at a potential difference V is W = V Q joule . . . ( 1 . 23 ) W = VIt joule . . . ( 1 . 24 ) By Ohm ' s law , we have V = IR Substituting in the above equation , we have or V2 W = I²Rt = — t W = 12P . . . ( 1 . 25 ) R H - Hence , heat produced is given by , . w IºRt vét VIt J JRJI The above equations have calorie as their unit . However , in SI units ( joule ) , heat energy is given by the relation , W = E = I²Rt = V4 = VI"
317590,Science for Tenth Class: Physics,5417782611017728,Standard X,CBSE,Physics,K-AO-147-139-ZQG-16,308,892200d8061b0f65fec57e90589022d1,82005,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-892200d8061b0f65fec57e90589022d1.json?generation=1571090876484142&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-10-14.892200d8061b0f65fec57e90589022d1.preview.jpg?generation=1571090867579423&alt=media,a439,3.0,question,concept,32293,82005,82011.0,12 . Why does the sun appear red at sunset ?
395238,Candid Textbok of Physics,6516051684622336,Standard X,CBSE,Physics,K-AO-112-447-B0E-19,153,aba56502d80327a644dc1679cc007db8,22292,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-aba56502d80327a644dc1679cc007db8.json?generation=1573029266970213&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-06.aba56502d80327a644dc1679cc007db8.preview.jpg?generation=1573029260493357&alt=media,205,3.0,lesson,concept,745,22292,22967.0,"3 . 4 . 2 Coal Coal is a mixture of compounds of carbon , hydrogen , oxygen and a small amount of nitrogen and sulphur . Coal can either be used as a source of energy or can be converted into other forms of energy like coal gas , electricity and synthetic petroleum . It is still the most widely used fuel . The percentage of carbon in coal determines its quality , which also forms the basis of its use and its classification ."
499799,Science for Tenth Class: Physics,5417782611017728,Standard X,CBSE,Physics,K-AO-147-139-ZQG-16,108,d9c1438e6547872ef74d392279cf3016,22238,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-d9c1438e6547872ef74d392279cf3016.json?generation=1571090498478333&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-10-14.d9c1438e6547872ef74d392279cf3016.preview.jpg?generation=1571090490288047&alt=media,a160,4.0,lesson,concept,734,22238,22963.0,"A simple A . C . generator consists of a rectangular coil ABCD which can be rotated rapidly between the poles N and S of a strong horseshoe - type permanent magnet M ( see Figure 32 ) . The coil is made of a large number of turns of insulated copper wire . The two ends A and D of the rectangular coil are connected to two circular pieces of copper metal called slip rings R1 and R2 . As the slip rings Rị and R2 rotate with the coil , the two fixed pieces of carbon called carbon brushes , B1 and B2 , keep contact with them . So , the current produced in the rotating coil can be tapped out through slip rings into the carbon brushes . The outer ends of carbon brushes are connected to a galvanometer to show the flow of current in the external circuit ( which is produced by the generator ) ."
144621,Science for Tenth Class: Physics,5417782611017728,Standard X,CBSE,Physics,K-AO-147-139-ZQG-16,229,3d858bbc8e45e9b0b9eb97e428e2c281,22250,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-3d858bbc8e45e9b0b9eb97e428e2c281.json?generation=1571090725293945&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-10-14.3d858bbc8e45e9b0b9eb97e428e2c281.preview.jpg?generation=1571090717489494&alt=media,332,7.0,lesson,concept,255,22250,22592.0,"15 ) . This also happens due to refraction of light . As we will study in the next Chapter , the stars appear to twinkle on a clear night due to the refraction of light in the atmosphere . Before we go further and discuss the laws of refraction of light , please answer the following questions :"
146,Science for Tenth Class: Physics,5417782611017728,Standard X,CBSE,Physics,K-AO-147-139-ZQG-16,14,000992675f8af4a456284799ed2b16b1,22237,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-000992675f8af4a456284799ed2b16b1.json?generation=1571090311391256&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-10-14.000992675f8af4a456284799ed2b16b1.preview.jpg?generation=1575903896354542&alt=media,a280,0.0,lesson,concept,550,22237,22560.0,"If W joules of work has to be done to move Q coulombs of charge from one point to the other point , then the potential difference V between the two points is given by the formula : my studygear Potential difference , ORIO V = 0 where W = work done and Q = quantity of charge moved"
